file,field,description
04_05_materials/source_annotation_package.csv,data_scope,
04_05_materials/source_annotation_package.csv,method_or_metric,
04_05_materials/source_annotation_package.csv,supports_material_unit,
04_05_materials/source_annotation_package.csv,usage_limit,可展示但不可外推的限制
04_05_materials/source_annotation_package.csv,permission_note,
04_05_materials/table_material_package.csv,table_id,
04_05_materials/table_material_package.csv,execution_id,
04_05_materials/table_material_package.csv,table_role,
04_05_materials/table_material_package.csv,suggested_title,
04_05_materials/table_material_package.csv,row_objects,
04_05_materials/table_material_package.csv,columns_available,
04_05_materials/table_material_package.csv,source_ids,来源 ID
04_05_materials/table_material_package.csv,linked_evidence_ids,对应证据记录
04_05_materials/table_material_package.csv,readiness,
04_05_materials/table_material_package.csv,ranking_support,是否支持对象强弱排序：`none / weak / medium / strong`
04_05_materials/table_material_package.csv,usage_limit,可展示但不可外推的限制
manifest.csv,task_id,
manifest.csv,execution_id,
manifest.csv,plan_id,
manifest.csv,source_02_view_id,
manifest.csv,source_02_logic_id,
manifest.csv,source_02_view_ref,
manifest.csv,source_02_logic_ref,
manifest.csv,source_02_view_hash,
manifest.csv,preparation_ref,
manifest.csv,snapshot_summary_ref,
manifest.csv,execution_date,
manifest.csv,timezone,
manifest.csv,data_cutoff,
manifest.csv,resolved_anchor_date,
manifest.csv,resolved_start,
manifest.csv,resolved_end,
manifest.csv,resolved_at,
manifest.csv,resolved_objects,
manifest.csv,source_registry_version,
manifest.csv,recipe_library_version,
manifest.csv,snapshot_version,
manifest.csv,snapshot_schema_version,
manifest.csv,created_at,
manifest.csv,state_variable_coverage_summary,
manifest.csv,coverage_unit_total,
manifest.csv,evidence_backed_unit_count,
manifest.csv,evidence_coverage_rate,
manifest.csv,required_coverage_rate,
manifest.csv,critical_node_gate_status,
manifest.csv,judgment_unit_total,
manifest.csv,judgment_unit_Q4_count,
manifest.csv,judgment_unit_Q3_count,
manifest.csv,judgment_unit_Q2_count,
manifest.csv,judgment_unit_Q1_count,
manifest.csv,judgment_unit_Q0_count,
manifest.csv,evidence_requirements_ref,
manifest.csv,evidence_recipe_matches_ref,
manifest.csv,evidence_baskets_ref,
manifest.csv,source_profiles_ref,
manifest.csv,acquisition_channels_ref,
manifest.csv,proxy_indicators_ref,
manifest.csv,evidence_readiness_assessments_ref,
manifest.csv,display_data_candidates_ref,
manifest.csv,chart_data_package_ref,
manifest.csv,table_material_package_ref,
manifest.csv,source_annotation_package_ref,
manifest.csv,gaps_and_risks_ref,
manifest.csv,delivery_readiness_ref,
manifest.csv,search_status,
manifest.csv,stage_status,
manifest.csv,allowed_scope,
manifest.csv,disallowed_scope,
manifest.csv,confidence_ceiling,
manifest.csv,quality_status,
manifest.csv,deterministic_check_status,
manifest.csv,semantic_review_status,
manifest.csv,return_required,
manifest.csv,return_stage,
manifest.csv,notes,
